"id","parent_id","level","name","merger_name"
"1282786","1282","2","婚纱礼服","礼品箱包,婚庆,婚纱礼服"
"1384802","1384","2","水","食品饮料、保健食品,进口食品,水"
"1385812","1385","2","福建","食品饮料、保健食品,地方特产,福建"
"1388833","1388","2","饮用水","食品饮料、保健食品,饮料冲调,饮用水"
"1497895","1497","2","钻石耳饰","珠宝,钻石,钻石耳饰"
"1499904","1499","2","手镯/手链/脚链","珠宝,水晶玛瑙,手镯/手链/脚链"
"1499907","1499","2","摆件/挂件","珠宝,水晶玛瑙,摆件/挂件"
"14106","14","1","合成/人造宝石","珠宝,合成/人造宝石"
"14106947","14106","2","莫桑石","珠宝,合成/人造宝石,莫桑石"
"15107952","15107","2","刹车油","汽车用品,维修保养,刹车油"
"15107958","15107","2","刹车泵","汽车用品,维修保养,刹车泵"
"15107995","15107","2","汽车维修设备","汽车用品,维修保养,汽车维修设备"
"151091039","15109","2","洗车水枪/枪头","汽车用品,美容清洗,洗车水枪/枪头"
"151091040","15109","2","洗车毛巾","汽车用品,美容清洗,洗车毛巾"
"151101047","15110","2","汽车炭包","汽车用品,汽车装饰,汽车炭包"
"151101054","15110","2","汽车装饰灯","汽车用品,汽车装饰,汽车装饰灯"
"151101067","15110","2","车载烟灰缸","汽车用品,汽车装饰,车载烟灰缸"
"151101073","15110","2","后备箱垫","汽车用品,汽车装饰,后备箱垫"
"151111108","15111","2","灭火器","汽车用品,安全自驾,灭火器"
"151111123","15111","2","摩托车风镜","汽车用品,安全自驾,摩托车风镜"
"151121142","15112","2","更换轮胎","汽车用品,汽车服务,更换轮胎"
"161161196","16116","2","中国象棋","运动健康,棋牌麻将,中国象棋"
"161191228","16119","2","钓鱼配件","运动健康,垂钓用品,钓鱼配件"
"161231251","16123","2","运动护膝","运动健康,运动护具,运动护膝"
"161241278","16124","2","广场舞服","运动健康,瑜伽舞蹈,广场舞服"
"161241294","16124","2","瑜伽柱","运动健康,瑜伽舞蹈,瑜伽柱"
"161251319","16125","2","毽子","运动健康,马术/民俗运动,毽子"
"161261332","16126","2","花样滑冰服","运动健康,冰上运动,花样滑冰服"
"161271345","16127","2","滑雪裤","运动健康,滑雪运动,滑雪裤"
"16128","16","1","户外鞋服","运动健康,户外鞋服"
"161281375","16128","2","军迷鞋靴","运动健康,户外鞋服,军迷鞋靴"
"161291384","16129","2","户外仪表","运动健康,户外装备,户外仪表"
"16131","16","1","体育用品","运动健康,体育用品"
"161311457","16131","2","台尼/台球布","运动健康,体育用品,台尼/台球布"
"161311465","16131","2","接力棒","运动健康,体育用品,接力棒"
"161311470","16131","2","跳高架","运动健康,体育用品,跳高架"
"161311475","16131","2","其他排球装备","运动健康,体育用品,其他排球装备"
"161311500","16131","2","足球护腿板","运动健康,体育用品,足球护腿板"
"161311506","16131","2","裁判用品","运动健康,体育用品,裁判用品"
"161311536","16131","2","篮球包","运动健康,体育用品,篮球包"
"161311537","16131","2","篮球框","运动健康,体育用品,篮球框"
"161311538","16131","2","羽毛球拍","运动健康,体育用品,羽毛球拍"
"171321550","17132","2","遥控船","玩具乐器,遥控/电动玩具,遥控船"
"171331557","17133","2","人物玩偶公仔","玩具乐器,毛绒布艺,人物玩偶公仔"
"171351563","17135","2","建筑/DIY小屋","玩具乐器,静态模型,建筑/DIY小屋"
"171381584","17138","2","早教盒子/套装","玩具乐器,早教/智能玩具,早教盒子/套装"
"171401597","17140","2","儿童沙画/胶画刮画","玩具乐器,绘画/DIY,儿童沙画/胶画刮画"
"171441611","17144","2","巴乌","玩具乐器,民族吹奏乐器,巴乌"
"171471637","17147","2","板胡","玩具乐器,民族拉弦乐器,板胡"
"171501670","17150","2","尤克里里","玩具乐器,西洋弦乐器,尤克里里"
"171531685","17153","2","电路开关玩具","玩具乐器,STEAM教玩具,电路开关玩具"
"171541694","17154","2","摇铃","玩具乐器,响铃/安抚玩具,摇铃"
"171631725","17163","2","游艺机","玩具乐器,户外玩具/游乐设施,游艺机"
"171631728","17163","2","隧道/钻洞","玩具乐器,户外玩具/游乐设施,隧道/钻洞"
"171631729","17163","2","吹泡泡","玩具乐器,户外玩具/游乐设施,吹泡泡"
"181681751","18168","2","排列五","彩票、旅行、充值、票务,彩票,排列五"
"181681755","18168","2","竞彩篮球","彩票、旅行、充值、票务,彩票,竞彩篮球"
"181741770","18174","2","话剧歌剧","彩票、旅行、充值、票务,票务,话剧歌剧"
"19175","19","1","水果","生鲜,水果"
"191751800","19175","2","荔枝","生鲜,水果,荔枝"
"191771813","19177","2","海参","生鲜,海鲜水产,海参"
"201831848","20183","2","紧凑型轿车","整车,传统乘用车,紧凑型轿车"
"029","02","2","英语学习与考试","图书、音像、电子书刊,英文原版,英语学习与考试"
"0313","03","2","小说","图书、音像、电子书刊,文艺,小说"
"0421","04","2","7-10岁","图书、音像、电子书刊,少儿,7-10岁"
"07","0","1","生活","图书、音像、电子书刊,生活"
"0846","08","2","计算机与互联网","图书、音像、电子书刊,科技,计算机与互联网"
"11365","113","2","办套餐","手机,运营商,办套餐"
"222197","222","2","制冰机","家用电器,商用电器,制冰机"
"223220","223","2","家电安装","家用电器,家电服务,家电安装"
"225231","225","2","播放器/DVD","家用电器,视听影音,播放器/DVD"
"3",,"0","数码",
"326","3","1","摄影摄像","数码,摄影摄像"
"332","3","1","数码维修","数码,数码维修"
"434300","434","2","浴室用品","家居家装,生活日用,浴室用品"
"538346","538","2","显示器支架","电脑办公,电脑组件,显示器支架"
"540364","540","2","手柄/方向盘","电脑办公,游戏设备,手柄/方向盘"
"543397","543","2","画具画材","电脑办公,文具,画具画材"
"648417","648","2","奶锅","厨具,烹饪锅具,奶锅"
"649427","649","2","多功能刀","厨具,刀剪菜板,多功能刀"
"651437","651","2","运动水壶","厨具,水具酒具,运动水壶"
"756485","756","2","套装/礼盒","个护化妆,男士面部护肤,套装/礼盒"
"757488","757","2","双眼皮贴","个护化妆,美妆工具,双眼皮贴"
"758505","758","2","唇膜/唇部精华","个护化妆,面部护肤,唇膜/唇部精华"
"759","7","1","香水彩妆","个护化妆,香水彩妆"
"860545","860","2","毛呢大衣","服饰内衣,女装,毛呢大衣"
"860555","860","2","吊带/背心","服饰内衣,女装,吊带/背心"
"861592","861","2","男装套装","服饰内衣,男装,男装套装"
"862612","862","2","打底衫","服饰内衣,内衣,打底衫"
"965646","965","2","德表","钟表,腕表,德表"
"1069656","1069","2","凉鞋/沙滩鞋","鞋靴,流行男鞋,凉鞋/沙滩鞋"
"1069658","1069","2","功能鞋","鞋靴,流行男鞋,功能鞋"
"1172690","1172","2","拉拉裤","母婴,尿裤湿巾,拉拉裤"
"1173695","1173","2","婴幼儿餐椅","母婴,童车童床,婴幼儿餐椅"
"1173703","1173","2","婴儿床垫","母婴,童车童床,婴儿床垫"
"1175723","1175","2","卫衣","母婴,童装,卫衣"
"1280","12","1","奢侈品","礼品箱包,奢侈品"
"1280777","1280","2","名品腕表","礼品箱包,奢侈品,名品腕表"
"1388834","1388","2","饮料","食品饮料、保健食品,饮料冲调,饮料"
"14101917","14101","2","和田玉吊坠","珠宝,和田玉,和田玉吊坠"
"14101920","14101","2","和田玉戒指","珠宝,和田玉,和田玉戒指"
"14102924","14102","2","铂金手镯/手链/脚链","珠宝,铂金,铂金手镯/手链/脚链"
"14106948","14106","2","合成红/蓝宝石","珠宝,合成/人造宝石,合成红/蓝宝石"
"15107950","15107","2","汽机油","汽车用品,维修保养,汽机油"
"15107977","15107","2","轮毂","汽车用品,维修保养,轮毂"
"15109","15","1","美容清洗","汽车用品,美容清洗"
"151091028","15109","2","补漆笔","汽车用品,美容清洗,补漆笔"
"151091029","15109","2","防雾剂/驱水剂","汽车用品,美容清洗,防雾剂/驱水剂"
"151091042","15109","2","洗车海绵","汽车用品,美容清洗,洗车海绵"
"151101057","15110","2","摆件","汽车用品,汽车装饰,摆件"
"151111114","15111","2","防盗设备","汽车用品,安全自驾,防盗设备"
"151111124","15111","2","摩托车护具","汽车用品,安全自驾,摩托车护具"
"151121144","15112","2","换刹车片","汽车用品,汽车服务,换刹车片"
"151131153","15113","2","内外饰改装","汽车用品,赛事改装,内外饰改装"
"161151176","16115","2","毛衫/线衫","运动健康,运动服饰,毛衫/线衫"
"161171198","16117","2","双排轮滑鞋","运动健康,轮滑滑板,双排轮滑鞋"
"161251311","16125","2","马术鞭","运动健康,马术/民俗运动,马术鞭"
"161261325","16126","2","速滑冰刀鞋","运动健康,冰上运动,速滑冰刀鞋"
"161261340","16126","2","冰球头盔","运动健康,冰上运动,冰球头盔"
"161281370","16128","2","休闲鞋","运动健康,户外鞋服,休闲鞋"
"161301400","16130","2","跳绳","运动健康,健身训练,跳绳"
"161301418","16130","2","EMS健身仪","运动健康,健身训练,EMS健身仪"
"161311432","16131","2","高尔夫鞋","运动健康,体育用品,高尔夫鞋"
"161311453","16131","2","台球杆盒/杆筒","运动健康,体育用品,台球杆盒/杆筒"
"161311461","16131","2","巧粉夹/巧粉袋","运动健康,体育用品,巧粉夹/巧粉袋"
"161311463","16131","2","球杆加长器","运动健康,体育用品,球杆加长器"
"161311518","16131","2","羽毛球网","运动健康,体育用品,羽毛球网"
"161311534","16131","2","其他篮球装备","运动健康,体育用品,其他篮球装备"
"171331556","17133","2","靠垫/抱枕","玩具乐器,毛绒布艺,靠垫/抱枕"
"171371580","17137","2","悠悠球/溜溜球","玩具乐器,潮玩/动漫,悠悠球/溜溜球"
"17146","17","1","民族弹拨乐器","玩具乐器,民族弹拨乐器"
"171461634","17146","2","扬琴","玩具乐器,民族弹拨乐器,扬琴"
"171481647","17148","2","军鼓","玩具乐器,西洋打击乐器,军鼓"
"171481649","17148","2","卡洪鼓/箱鼓","玩具乐器,西洋打击乐器,卡洪鼓/箱鼓"
"171501665","17150","2","低音/倍大提琴","玩具乐器,西洋弦乐器,低音/倍大提琴"
"171611716","17161","2","儿童变形玩具","玩具乐器,儿童变形玩具,儿童变形玩具"
"171631721","17163","2","儿童玩具球","玩具乐器,户外玩具/游乐设施,儿童玩具球"
"181681754","18168","2","竞彩足球","彩票、旅行、充值、票务,彩票,竞彩足球"
"18174","18","1","票务","彩票、旅行、充值、票务,票务"
"191751803","19175","2","木瓜","生鲜,水果,木瓜"
"191811837","19181","2","火锅丸料","生鲜,速食熟食,火锅丸料"
"201831846","20183","2","微型轿车","整车,传统乘用车,微型轿车"
"201831847","20183","2","小型轿车","整车,传统乘用车,小型轿车"
"201831853","20183","2","SUV","整车,传统乘用车,SUV"
"201841858","20184","2","中型轿车（二手）","整车,二手车,中型轿车（二手）"
"201841860","20184","2","大型轿车（二手）","整车,二手车,大型轿车（二手）"
"201851866","20185","2","纯电动汽车","整车,新能源汽车,纯电动汽车"
"0529","05","2","心理学","图书、音像、电子书刊,人文社科,心理学"
"0841","08","2","工业技术","图书、音像、电子书刊,科技,工业技术"
"01159","011","2","套装书","图书、音像、电子书刊,其他,套装书"
"11689","116","2","手机保险","手机,手机服务,手机保险"
"21796","217","2","冰箱","家用电器,大 家 电,冰箱"
"218112","218","2","太阳能热水器","家用电器,厨卫大电,太阳能热水器"
"219126","219","2","电炖锅","家用电器,厨房小电,电炖锅"
"221162","221","2","剃/脱毛器","家用电器,个护健康,剃/脱毛器"
"221165","221","2","美容器","家用电器,个护健康,美容器"
"222181","222","2","商用磨浆机","家用电器,商用电器,商用磨浆机"
"224225","224","2","冰箱配件","家用电器,家电配件,冰箱配件"
"225236","225","2","回音壁/Soundbar","家用电器,视听影音,回音壁/Soundbar"
"326239","326","2","数码相机","数码,摄影摄像,数码相机"
"327250","327","2","存储卡","数码,数码配件,存储卡"
"328265","328","2","健康监测","数码,智能设备,健康监测"
"436316","436","2","宠物主粮","家居家装,宠物生活,宠物主粮"
"539359","539","2","游戏设备","电脑办公,外设产品,游戏设备"
"542387","542","2","工业安防监控","电脑办公,办公设备,工业安防监控"
"542388","542","2","白板","电脑办公,办公设备,白板"
"543398","543","2","文房四宝","电脑办公,文具,文房四宝"
"546406","546","2","平板维修","电脑办公,电脑办公维修,平板维修"
"547","5","1","办公耗材","电脑办公,办公耗材"
"651","6","1","水具酒具","厨具,水具酒具"
"651436","651","2","塑料杯","厨具,水具酒具,塑料杯"
"653453","653","2","自助餐炉","厨具,酒店用品,自助餐炉"
"757487","757","2","假睫毛","个护化妆,美妆工具,假睫毛"
"759523","759","2","粉饼","个护化妆,香水彩妆,粉饼"
"860540","860","2","打底裤","服饰内衣,女装,打底裤"
"860549","860","2","大码女装","服饰内衣,女装,大码女装"
"861587","861","2","加绒裤","服饰内衣,男装,加绒裤"
"864635","864","2","钥匙扣","服饰内衣,服饰配件,钥匙扣"
"1070685","1070","2","内增高","鞋靴,时尚女鞋,内增高"
"1172692","1172","2","成人尿裤","母婴,尿裤湿巾,成人尿裤"
"1177748","1177","2","帆布鞋","母婴,童鞋,帆布鞋"
"1177750","1177","2","凉鞋","母婴,童鞋,凉鞋"
"1279","12","1","礼品","礼品箱包,礼品"
"1279762","1279","2","熏香","礼品箱包,礼品,熏香"
"1280778","1280","2","高档化妆品","礼品箱包,奢侈品,高档化妆品"
"1283791","1283","2","永生花","礼品箱包,鲜花速递,永生花"
"1386819","1386","2","坚果炒货","食品饮料、保健食品,休闲食品,坚果炒货"
"1388837","1388","2","冲饮谷物","食品饮料、保健食品,饮料冲调,冲饮谷物"
"1390854","1390","2","其它茶","食品饮料、保健食品,茗茶,其它茶"
"14",,"0","珠宝",
"15107970","15107","2","车灯辅件","汽车用品,维修保养,车灯辅件"
"151081006","15108","2","车载净化器","汽车用品,车载电器,车载净化器"
"151081008","15108","2","驾驶辅助","汽车用品,车载电器,驾驶辅助"
"151101077","15110","2","车内除味剂","汽车用品,汽车装饰,车内除味剂"
"151101099","15110","2","尾喉","汽车用品,汽车装饰,尾喉"
"151111111","15111","2","GPS定位器","汽车用品,安全自驾,GPS定位器"
"151111120","15111","2","储物箱","汽车用品,安全自驾,储物箱"
"151121147","15112","2","换刹车盘","汽车用品,汽车服务,换刹车盘"
"151121149","15112","2","车险","汽车用品,汽车服务,车险"
"161161184","16116","2","麻将","运动健康,棋牌麻将,麻将"
"161181207","16118","2","折叠车","运动健康,骑行运动,折叠车"
"161181210","16118","2","山地车","运动健康,骑行运动,山地车"
"161201232","16120","2","游泳圈","运动健康,游泳用品,游泳圈"
"161261326","16126","2","速滑服","运动健康,冰上运动,速滑服"
"161271348","16127","2","双板滑雪板","运动健康,滑雪运动,双板滑雪板"
"161311426","16131","2","其他田径用品","运动健康,体育用品,其他田径用品"
"161311429","16131","2","高尔夫挖起杆","运动健康,体育用品,高尔夫挖起杆"
"161311438","16131","2","高尔夫夹克/风衣","运动健康,体育用品,高尔夫夹克/风衣"
"161311449","16131","2","高尔夫球帽","运动健康,体育用品,高尔夫球帽"
"161311496","16131","2","乒乓球集球网","运动健康,体育用品,乒乓球集球网"
"161311519","16131","2","羽毛球袜","运动健康,体育用品,羽毛球袜"
"171321553","17132","2","遥控动物","玩具乐器,遥控/电动玩具,遥控动物"
"171351565","17135","2","船舶/舰艇","玩具乐器,静态模型,船舶/舰艇"
"171381587","17138","2","儿童桌面玩具","玩具乐器,早教/智能玩具,儿童桌面玩具"
"171391593","17139","2","多米诺骨牌","玩具乐器,积木拼插,多米诺骨牌"
"17145","17","1","民族打击乐器","玩具乐器,民族打击乐器"
"171491661","17149","2","圆号","玩具乐器,西洋管乐器,圆号"
"171501668","17150","2","贝斯","玩具乐器,西洋弦乐器,贝斯"
"17152","17","1","教学乐器","玩具乐器,教学乐器"
"171541690","17154","2","不倒翁玩具","玩具乐器,响铃/安抚玩具,不倒翁玩具"
"171561700","17156","2","钓鱼玩具","玩具乐器,串珠/配对玩具,钓鱼玩具"
"18170","18","1","酒店","彩票、旅行、充值、票务,酒店"
"191771815","19177","2","其他水产","生鲜,海鲜水产,其他水产"
"191771820","19177","2","海鲜卡券","生鲜,海鲜水产,海鲜卡券"
"201841864","20184","2","皮卡（二手）","整车,二手车,皮卡（二手）"
"00","0","1","电子书刊","图书、音像、电子书刊,电子书刊"
"02","0","1","英文原版","图书、音像、电子书刊,英文原版"
"0212","02","2","励志","图书、音像、电子书刊,英文原版,励志"
"0419","04","2","0-2岁","图书、音像、电子书刊,少儿,0-2岁"
"0847","08","2","电子通信","图书、音像、电子书刊,科技,电子通信"
"0951","09","2","大中专教材","图书、音像、电子书刊,教育,大中专教材"
"219128","219","2","电饼铛","家用电器,厨房小电,电饼铛"
"220149","220","2","清洁机","家用电器,生活电器,清洁机"
"220156","220","2","饮水机","家用电器,生活电器,饮水机"
"220160","220","2","电暖桌","家用电器,生活电器,电暖桌"
"221163","221","2","电动牙刷","家用电器,个护健康,电动牙刷"
"221169","221","2","按摩器","家用电器,个护健康,按摩器"
"222179","222","2","商用烤箱","家用电器,商用电器,商用烤箱"
"222182","222","2","封口/封杯机","家用电器,商用电器,封口/封杯机"
"222194","222","2","展示柜","家用电器,商用电器,展示柜"
"222209","222","2","商用咖啡机","家用电器,商用电器,商用咖啡机"
"327251","327","2","读卡器","数码,数码配件,读卡器"
"328261","328","2","智能手环","数码,智能设备,智能手环"
"4",,"0","家居家装",
"433","4","1","收纳用品","家居家装,收纳用品"
"433290","433","2","收纳柜","家居家装,收纳用品,收纳柜"
"433293","433","2","收纳架/篮","家居家装,收纳用品,收纳架/篮"
"434296","434","2","上门除醛","家居家装,生活日用,上门除醛"
"435307","435","2","手工/十字绣","家居家装,家装软饰,手工/十字绣"
"538","5","1","电脑组件","电脑办公,电脑组件"
"547407","547","2","刻录碟片","电脑办公,办公耗材,刻录碟片"
"648413","648","2","平底锅/煎锅","厨具,烹饪锅具,平底锅/煎锅"
"649424","649","2","刀具套装","厨具,刀剪菜板,刀具套装"
"650429","650","2","烘焙/烧烤","厨具,厨房配件,烘焙/烧烤"
"652447","652","2","碗","厨具,餐具,碗"
"653455","653","2","酒店水具","厨具,酒店用品,酒店水具"
"655466","655","2","咖啡杯","厨具,咖啡具,咖啡杯"
"860542","860","2","小西装","服饰内衣,女装,小西装"
"860551","860","2","婚纱","服饰内衣,女装,婚纱"
"861582","861","2","大码男装","服饰内衣,男装,大码男装"
"861586","861","2","真皮皮衣","服饰内衣,男装,真皮皮衣"
"862","8","1","内衣","服饰内衣,内衣"
"864","8","1","服饰配件","服饰内衣,服饰配件"
"1069659","1069","2","拖鞋/人字拖","鞋靴,流行男鞋,拖鞋/人字拖"
"1069662","1069","2","鞋配件","鞋靴,流行男鞋,鞋配件"
"1070671","1070","2","女靴","鞋靴,时尚女鞋,女靴"
"1173694","1173","2","婴儿推车","母婴,童车童床,婴儿推车"
"1173704","1173","2","儿童摇椅","母婴,童车童床,儿童摇椅"
"1175721","1175","2","毛衣/针织衫","母婴,童装,毛衣/针织衫"
"1175722","1175","2","衬衫","母婴,童装,衬衫"
"1176740","1176","2","提篮式","母婴,安全座椅,提篮式"
"1177","11","1","童鞋","母婴,童鞋"
"1384","13","1","进口食品","食品饮料、保健食品,进口食品"
"1384806","1384","2","方便食品","食品饮料、保健食品,进口食品,方便食品"
"1385807","1385","2","其他特产","食品饮料、保健食品,地方特产,其他特产"
"1492868","1492","2","发饰套装","珠宝,发饰,发饰套装"
"1499","14","1","水晶玛瑙","珠宝,水晶玛瑙"
"14102922","14102","2","铂金项链","珠宝,铂金,铂金项链"
"14105","14","1","珍珠","珠宝,珍珠"
"15107949","15107","2","刹车盘/鼓","汽车用品,维修保养,刹车盘/鼓"
"15107984","15107","2","摩托车机油","汽车用品,维修保养,摩托车机油"
"151081020","15108","2","汽车充电装备","汽车用品,车载电器,汽车充电装备"
"151091027","15109","2","车用掸子","汽车用品,美容清洗,车用掸子"
"151101059","15110","2","雨眉","汽车用品,汽车装饰,雨眉"
"151101080","15110","2","车身装饰件","汽车用品,汽车装饰,车身装饰件"
"15113","15","1","赛事改装","汽车用品,赛事改装"
"161151173","16115","2","套装","运动健康,运动服饰,套装"
"161161185","16116","2","川牌","运动健康,棋牌麻将,川牌"
"161181217","16118","2","电动车零配件","运动健康,骑行运动,电动车零配件"
"161201235","16120","2","女士泳衣","运动健康,游泳用品,女士泳衣"
"161221245","16122","2","空手道","运动健康,武术搏击,空手道"
"161241289","16124","2","其他舞蹈鞋","运动健康,瑜伽舞蹈,其他舞蹈鞋"
"161241296","16124","2","瑜伽铺巾","运动健康,瑜伽舞蹈,瑜伽铺巾"
"161241306","16124","2","其他舞蹈配件","运动健康,瑜伽舞蹈,其他舞蹈配件"
"16125","16","1","马术/民俗运动","运动健康,马术/民俗运动"
"161251308","16125","2","马术头盔","运动健康,马术/民俗运动,马术头盔"
"161281357","16128","2","速干衣裤","运动健康,户外鞋服,速干衣裤"
"161281372","16128","2","溯溪鞋","运动健康,户外鞋服,溯溪鞋"
"161301397","16130","2","倒立机","运动健康,健身训练,倒立机"
"161301398","16130","2","哑铃","运动健康,健身训练,哑铃"
"161301404","16130","2","健身车","运动健康,健身训练,健身车"
"161311424","16131","2","壁球拍","运动健康,体育用品,壁球拍"
"161311434","16131","2","高尔夫运动裤","运动健康,体育用品,高尔夫运动裤"
"161311436","16131","2","高尔夫羽绒服","运动健康,体育用品,高尔夫羽绒服"
"161311448","16131","2","高尔夫模拟器","运动健康,体育用品,高尔夫模拟器"
"161311468","16131","2","起跑器","运动健康,体育用品,起跑器"
"161311504","16131","2","足球战术板","运动健康,体育用品,足球战术板"
"161311522","16131","2","网球","运动健康,体育用品,网球"
"171451624","17145","2","锣","玩具乐器,民族打击乐器,锣"
"171451626","17145","2","其它民族打击乐器","玩具乐器,民族打击乐器,其它民族打击乐器"
"171501666","17150","2","小提琴","玩具乐器,西洋弦乐器,小提琴"
"171531680","17153","2","水动力玩具","玩具乐器,STEAM教玩具,水动力玩具"
"171601715","17160","2","直升机","玩具乐器,油动/电动模型,直升机"
"171631719","17163","2","游戏屋","玩具乐器,户外玩具/游乐设施,游戏屋"
"191751785","19175","2","牛油果","生鲜,水果,牛油果"
"19178","19","1","禽肉蛋品","生鲜,禽肉蛋品"
"201831851","20183","2","大型轿车","整车,传统乘用车,大型轿车"
"0523","05","2","历史","图书、音像、电子书刊,人文社科,历史"
"06","0","1","经管励志","图书、音像、电子书刊,经管励志"
"01157","011","2","工具书","图书、音像、电子书刊,其他,工具书"
"11260","112","2","手机","手机,手机,手机"
"114","1","1","手机配件","手机,手机配件"
"11483","114","2","手机屏幕","手机,手机配件,手机屏幕"
"219139","219","2","绞肉机","家用电器,厨房小电,绞肉机"
"222193","222","2","商用绞肉机/切肉机","家用电器,商用电器,商用绞肉机/切肉机"
"224229","224","2","厨房小电配件","家用电器,家电配件,厨房小电配件"
"225238","225","2","麦克风","家用电器,视听影音,麦克风"
"326248","326","2","冲印服务","数码,摄影摄像,冲印服务"
"436322","436","2","洗护美容","家居家装,宠物生活,洗护美容"
"538334","538","2","硬盘","电脑办公,电脑组件,硬盘"
"539352","539","2","摄像头","电脑办公,外设产品,摄像头"
"539353","539","2","手写板","电脑办公,外设产品,手写板"
"539358","539","2","电脑工具","电脑办公,外设产品,电脑工具"
"542","5","1","办公设备","电脑办公,办公设备"
"648419","648","2","砂锅","厨具,烹饪锅具,砂锅"
"756","7","1","男士面部护肤","个护化妆,男士面部护肤"
"758506","758","2","T区护理","个护化妆,面部护肤,T区护理"
"759514","759","2","口红","个护化妆,香水彩妆,口红"
"759515","759","2","美甲产品","个护化妆,香水彩妆,美甲产品"
"759517","759","2","彩妆套装","个护化妆,香水彩妆,彩妆套装"
"860532","860","2","针织衫","服饰内衣,女装,针织衫"
"860563","860","2","女装套装","服饰内衣,女装,女装套装"
"862596","862","2","睡衣/家居服","服饰内衣,内衣,睡衣/家居服"
"862597","862","2","塑身美体","服饰内衣,内衣,塑身美体"
"864615","864","2","太阳镜","服饰内衣,服饰配件,太阳镜"
"864627","864","2","男士丝巾/围巾","服饰内衣,服饰配件,男士丝巾/围巾"
"864633","864","2","防晒手套","服饰内衣,服饰配件,防晒手套"
"1070684","1070","2","松糕鞋","鞋靴,时尚女鞋,松糕鞋"
"1172","11","1","尿裤湿巾","母婴,尿裤湿巾"
"1173702","1173","2","滑板车","母婴,童车童床,滑板车"
"1173705","1173","2","儿童滑步车","母婴,童车童床,儿童滑步车"
"1174708","1174","2","文胸/内裤","母婴,妈妈专区,文胸/内裤"
"1174711","1174","2","孕期营养","母婴,妈妈专区,孕期营养"
"1175","11","1","童装","母婴,童装"
"1175718","1175","2","旗袍唐装/民族服装","母婴,童装,旗袍唐装/民族服装"
"1175729","1175","2","校服/校服定制","母婴,童装,校服/校服定制"
"1280771","1280","2","服饰","礼品箱包,奢侈品,服饰"
"1386817","1386","2","熟食腊味","食品饮料、保健食品,休闲食品,熟食腊味"
"1386818","1386","2","休闲零食","食品饮料、保健食品,休闲食品,休闲零食"
"1388836","1388","2","咖啡/奶茶","食品饮料、保健食品,饮料冲调,咖啡/奶茶"
"1390850","1390","2","花果茶","食品饮料、保健食品,茗茶,花果茶"
"1491","14","1","时尚饰品","珠宝,时尚饰品"
"1493877","1493","2","黄金戒指","珠宝,黄金,黄金戒指"
"1494","14","1","K金饰品","珠宝,K金饰品"
"14104933","14104","2","黄花梨","珠宝,木手串/把件,黄花梨"
"15107987","15107","2","点火线圈","汽车用品,维修保养,点火线圈"
"15107988","15107","2","高压线","汽车用品,维修保养,高压线"
"15107991","15107","2","水泵","汽车用品,维修保养,水泵"
"151091023","15109","2","隐形车衣","汽车用品,美容清洗,隐形车衣"
"151101058","15110","2","后视镜/圆镜","汽车用品,汽车装饰,后视镜/圆镜"
"151101097","15110","2","挡泥板","汽车用品,汽车装饰,挡泥板"
"151111110","15111","2","方向盘锁","汽车用品,安全自驾,方向盘锁"
"151111113","15111","2","车载床","汽车用品,安全自驾,车载床"
"161161192","16116","2","抽奖转盘","运动健康,棋牌麻将,抽奖转盘"
"161171203","16117","2","漂移板","运动健康,轮滑滑板,漂移板"
"161181213","16118","2","骑行服","运动健康,骑行运动,骑行服"
"161221248","16122","2","摔跤","运动健康,武术搏击,摔跤"
"161241274","16124","2","瑜伽服外套","运动健康,瑜伽舞蹈,瑜伽服外套"
"161241304","16124","2","其他瑜伽用品","运动健康,瑜伽舞蹈,其他瑜伽用品"
"161261327","16126","2","速滑头盔","运动健康,冰上运动,速滑头盔"
"161281367","16128","2","雪地靴","运动健康,户外鞋服,雪地靴"
"161291386","16129","2","户外工具","运动健康,户外装备,户外工具"
"161301412","16130","2","律动机","运动健康,健身训练,律动机"
"161301417","16130","2","筋膜枪","运动健康,健身训练,筋膜枪"
"161301422","16130","2","跑步机","运动健康,健身训练,跑步机"
"161311455","16131","2","防滑粉","运动健康,体育用品,防滑粉"
"161311459","16131","2","台球手套","运动健康,体育用品,台球手套"
"161311480","16131","2","橄榄球头盔","运动健康,体育用品,橄榄球头盔"
"161311495","16131","2","乒乓球网/架","运动健康,体育用品,乒乓球网/架"
"161311528","16131","2","网球网架","运动健康,体育用品,网球网架"
"171321551","17132","2","机器人","玩具乐器,遥控/电动玩具,机器人"
"171331555","17133","2","动物玩偶公仔","玩具乐器,毛绒布艺,动物玩偶公仔"
"171351570","17135","2","木偶/关节木偶","玩具乐器,静态模型,木偶/关节木偶"
"17147","17","1","民族拉弦乐器","玩具乐器,民族拉弦乐器"
"17149","17","1","西洋管乐器","玩具乐器,西洋管乐器"
"171491658","17149","2","竖笛","玩具乐器,西洋管乐器,竖笛"
"171501664","17150","2","大提琴","玩具乐器,西洋弦乐器,大提琴"
"171511676","17151","2","电钢琴","玩具乐器,键盘乐器,电钢琴"
"17155","17","1","拆装/敲打玩具","玩具乐器,拆装/敲打玩具"
"171621718","17162","2","电动声光玩具枪","玩具乐器,儿童玩具枪,电动声光玩具枪"
